sno,Temperature,pH,Turbidity,Water_quality
923,18.25,7.92,197,Good
924,18.24,7.92,197,Good
925,18.26,7.91,197,Good
926,18.27,7.91,197,Good
927,18.26,7.91,197,Good
928,18.26,7.91,197,Good
929,18.28,7.9,197,Good
930,18.29,7.9,197,Good
931,18.3,7.9,197,Good
932,18.35,7.9,197,Good
933,18.35,7.89,197,Good
934,18.35,7.89,197,Good
935,18.37,7.89,197,Good
936,15.5,7.89,197,Good
937,18.42,7.88,197,Good
938,18.42,7.88,197,Good
939,18.45,7.88,197,Good
940,18.48,7.87,197,Good
941,18.49,7.87,197,Good
942,18.48,7.87,197,Good
943,18.51,7.87,197,Good
944,18.51,7.86,198,Good
945,18.54,7.86,198,Good
946,18.56,7.86,198,Good
947,31,7.86,198,Good
948,18.57,7.86,198,Good
949,31,7.85,198,Good
950,31,7.85,198,Good
951,18.6,7.85,198,Good
952,18.6,7.85,198,Good
953,18.62,7.84,198,Good
954,18.64,7.84,198,Good
955,18.67,7.84,198,Good
956,18.7,7.84,198,Good
957,18.7,7.83,198,Good
958,31.33,7.83,198,Good
959,18.7,7.83,198,Good
960,18.72,7.83,198,Good
961,18.73,7.83,198,Good
962,18.73,7.82,198,Good
963,18.74,7.82,198,Good
964,18.76,7.82,198,Good
965,18.76,7.82,198,Good
966,18.8,7.81,198,Good
967,18.8,7.81,198,Good
968,18.8,7.81,198,Good
969,18.83,7.81,198,Good
970,18.85,7.81,199,Good
971,18.86,7.8,199,Good
972,18.87,7.8,199,Good
973,18.9,7.8,199,Good
974,18.92,7.8,199,Good
975,15,7.8,199,Good
976,15,7.79,199,Good
977,15,7.79,199,Good
978,18.97,7.79,199,Good
979,18.96,7.79,199,Good
980,18.96,7.79,199,Good
981,18.97,7.78,199,Good
982,18.97,7.78,199,Good
983,19.01,7.78,199,Good
984,19.01,7.78,199,Good
985,19.04,7.78,199,Good
986,31.45,7.77,199,Good
987,19.05,7.77,199,Good
988,19.05,7.77,199,Good
989,19.04,7.77,199,Good
990,16,7.77,199,Good
991,16,7.76,199,Good
992,31.45,7.76,199,Good
993,19.04,7.76,199,Good
994,19.04,7.76,199,Good
995,16,7.75,199,Good
996,19.04,7.75,199,Good
997,16,7.75,199,Good
998,16,7.74,199,Good
999,19.02,7.74,199,Good
1000,31.45,7.74,199,Good
1001,31.45,7.74,199,Good
1002,19.08,7.73,199,Good
1003,19.11,7.73,199,Good
1004,19.14,7.73,199,Good
1005,19.14,7.72,199,Good
1006,19.17,7.72,199,Good
1007,19.16,7.72,199,Good
1008,16.6,7.71,200,Good
1009,19.21,7.71,200,Good
1010,19.2,7.71,200,Good
1011,19.23,7.7,200,Good
1012,19.25,7.7,200,Good
1013,15.19,7.7,200,Good
1014,19.28,9.1,200,Good
1015,19.3,9.1,200,Good
1016,19.33,9.1,200,Good
1017,19.32,7.68,200,Good
1018,19.31,7.68,200,Good
1019,19.35,7.68,200,Good
1020,19.39,7.67,200,Good
1021,19.4,7.67,200,Good
1022,19.43,7.67,200,Good
1023,19.46,7.66,200,Good
1024,19.48,7.66,200,Good
1025,19.5,7.65,200,Good
1026,19.52,7.65,200,Good
1027,19.52,7.65,200,Good
1028,19.54,7.64,200,Good
1029,19.55,7.64,200,Good
1030,19.59,7.63,200,Good
1031,19.61,7.63,200,Good
1032,19.61,7.62,200,Good
1033,19.63,7.62,200,Good
1034,19.66,7.62,200,Good
1035,19.69,7.61,200,Good
1036,19.7,7.61,200,Good
1037,19.73,7.61,200,Good
1038,19.76,7.6,200,Good
1039,19.77,7.6,200,Good
1040,19.78,7.6,200,Good
1041,19.78,9.15,200,Good
1042,15.99,9.15,200,Bad
1043,19.85,9.15,200,Good
1044,19.88,7.58,200,Good
1045,19.9,7.58,200,Good
1046,19.89,7.58,200,Good
1047,19.93,7.58,200,Good
1048,19.92,7.57,200,Good
1049,19.93,7.57,200,Good
1050,19.92,7.57,200,Good
1051,19.93,7.57,200,Good
1052,19.96,7.56,200,Good
1053,19.98,7.56,200,Good
1054,19.99,7.56,200,Good
1055,20,7.56,200,Good
1056,20.01,7.56,200,Good
1057,20,10.3,200,Good
1058,20.02,10.3,200,Good
1059,20.06,10.3,200,Good
1060,20.05,10.3,200,Good
1061,20.05,10.3,200,Good
1062,20.08,7.54,201,Good
1063,20.08,7.54,201,Good
1064,20.08,7.54,201,Good
1065,20.07,7.54,201,Good
1066,20.09,7.54,201,Good
1067,20.12,7.54,201,Good
1068,20.14,7.54,201,Good
1069,20.14,7.53,201,Good
1070,20.18,7.53,201,Good
1071,20.18,7.53,201,Good
1072,20.21,7.53,201,Good
1073,20.22,7.53,201,Good
1074,20.24,7.53,201,Good
1075,20.25,7.53,201,Good
1076,20.28,7.52,201,Good
1077,16.99,7.52,201,Good
1078,16.99,7.52,201,Good
1079,20.32,7.52,201,Good
1080,20.33,7.52,201,Good
1081,20.34,7.52,201,Good
1082,20.35,7.52,201,Good
1083,20.34,7.52,201,Good
1084,20.34,7.52,201,Good
1085,20.34,7.52,201,Good
1086,20.32,7.52,201,Good
1087,20.33,7.52,201,Good
1088,20.31,7.51,201,Good
1089,20.31,7.51,201,Good
1090,20.33,7.51,201,Good
1091,20.35,7.51,201,Good
1092,20.33,7.51,201,Good
1093,20.33,7.51,201,Good
1094,20.33,7.51,201,Good
1095,20.32,7.51,201,Good
1096,20.35,7.51,201,Good
1097,20.38,7.51,201,Good
1098,20.41,7.51,201,Good
1099,20.44,7.51,201,Good
1100,20.45,7.51,201,Good
1101,20.46,7.51,201,Good
1102,20.46,7.51,201,Good
1103,20.44,7.51,201,Good
1104,20.46,7.51,201,Good
1105,20.48,7.51,201,Good
1106,20.47,7.51,201,Good
1107,20.48,7.51,201,Good
1108,20.47,7.51,202,Good
1109,20.45,7.51,202,Good
1110,20.44,7.51,202,Good
1111,20.44,7.51,202,Good
1112,20.44,7.51,202,Good
1113,20.46,7.51,202,Good
1114,20.47,7.51,202,Good
1115,20.46,7.51,202,Good
1116,20.48,7.51,202,Good
1117,20.48,7.51,202,Good
1118,20.49,7.51,202,Good
1119,20.51,7.51,202,Good
1120,20.52,7.51,202,Good
1121,20.51,7.51,202,Good
1122,20.52,7.51,202,Good
1123,20.52,7.51,202,Good
1124,20.53,7.51,202,Good
1125,20.54,7.51,202,Good
1126,20.56,7.51,202,Good
1127,20.58,7.51,202,Good
1128,20.59,7.51,202,Good
1129,20.6,7.51,202,Good
1130,20.61,7.52,202,Good
1131,20.61,7.52,202,Good
1132,16.94,7.52,202,Good
1133,16.94,7.52,202,Good
1134,20.64,7.52,202,Good
1135,16.94,7.52,202,Good
1136,20.63,7.52,202,Good
1137,17.7,7.52,202,Good
1138,20.63,7.52,202,Good
1139,17.7,7.52,202,Good
1140,20.67,7.52,202,Good
1141,20.69,7.52,202,Good
1142,20.7,7.52,202,Good
1143,20.69,7.52,202,Good
1144,20.69,7.52,202,Good
1145,20.7,7.52,202,Good
1146,20.72,7.53,202,Good
1147,20.71,7.53,202,Good
1148,20.69,7.53,202,Good
1149,20.69,7.53,202,Good
1150,20.72,7.53,202,Good
1151,20.72,7.53,202,Good
1152,20.7,7.53,202,Good
1153,20.71,7.53,202,Good
1154,20.74,7.53,202,Good
1155,20.75,7.53,202,Good
1156,20.77,7.53,202,Good
1157,20.78,7.53,202,Good
1158,20.79,7.53,202,Good
1159,17.99,7.53,202,Good
1160,20.8,7.54,203,Good
1161,20.83,7.54,203,Good
1162,17.99,7.54,203,Good
1163,20.83,7.54,203,Good
1164,20.83,7.54,203,Good
1165,20.83,7.54,203,Good
1166,20.84,7.54,203,Good
1167,20.86,7.54,203,Good
1168,20.85,7.54,203,Good
1169,20.86,7.54,203,Good
1170,20.87,7.54,203,Good
1171,20.87,7.54,203,Good
1172,20.87,10.3,203,Good
1173,20.87,10.3,203,Good
1174,20.88,10.3,203,Good
1175,20.9,10.3,203,Good
1176,20.91,10.3,203,Good
1177,20.92,10.3,203,Good
1178,20.9,10.3,203,Good
1179,20.91,10.3,203,Good
1180,20.91,10.3,203,Good
1181,20.91,10.3,203,Good
1182,20.94,7.56,203,Good
1183,20.96,7.56,203,Good
1184,20.98,7.56,203,Good
1185,21.01,7.56,203,Good
1186,21.02,7.56,203,Good
1187,21.01,7.56,203,Good
1188,17.86,7.56,203,Good
1189,21.01,7.56,203,Good
1190,21.01,7.56,203,Good
1191,17.86,7.57,203,Good
1192,21.02,7.57,203,Good
1193,21.02,7.57,203,Good
1194,21.05,7.57,203,Good
1195,21.04,7.57,203,Good
1196,17.86,7.57,204,Good
1197,21.02,7.57,204,Good
1198,21.05,7.57,204,Good
1199,21.04,7.57,204,Good
1200,21.07,7.58,204,Good
1201,21.1,7.58,204,Good
1202,21.09,7.58,204,Good
1203,21.1,7.58,204,Good
1204,31.8,7.58,204,Good
1205,21.1,7.58,204,Good
1206,31.8,7.58,204,Good
1207,21.14,7.58,204,Good
1208,21.13,9.15,204,Good
1209,21.13,9.15,204,Good
1210,21.14,9.15,204,Good
1211,21.14,9.15,204,Good
1212,31.99,9.15,204,Bad
1213,21.2,9.15,204,Good
1214,21.22,9.15,204,Good
1215,21.24,9.15,204,Good
1216,21.25,9.15,204,Good
1217,21.24,9.15,204,Good
1218,21.25,7.6,204,Good
1219,21.23,7.6,204,Good
1220,21.24,7.6,204,Good
1221,21.25,7.6,204,Good
1222,21.26,7.6,204,Good
1223,21.25,7.6,204,Good
1224,21.24,7.6,204,Good
1225,21.26,7.6,204,Good
1226,21.24,7.61,204,Good
1227,21.25,7.61,204,Good
1228,21.24,7.61,204,Good
1229,21.27,7.61,204,Good
1230,21.26,7.61,204,Good
1231,21.25,7.61,204,Good
1232,21.26,7.61,204,Good
1233,21.25,7.61,204,Good
1234,21.24,7.61,205,Good
1235,21.22,7.62,205,Good
1236,21.24,7.62,205,Good
1237,21.22,7.62,205,Good
1238,21.2,7.62,205,Good
1239,31.99,7.62,205,Good
1240,21.16,7.62,205,Good
1241,21.16,7.62,205,Good
1242,21.16,7.62,205,Good
1243,21.14,7.62,205,Good
1244,21.15,7.63,205,Good
1245,21.12,7.63,205,Good
1246,21.12,7.63,205,Good
1247,31.8,7.63,205,Good
1248,21.1,7.63,205,Good
1249,21.07,7.63,205,Good
1250,21.09,7.63,205,Good
1251,21.09,7.63,205,Good
1252,21.08,7.64,205,Good
1253,21.09,7.64,205,Good
1254,21.08,7.64,205,Good
1255,21.08,7.64,205,Good
1256,21.08,7.64,205,Good
1257,21.06,7.64,205,Good
1258,21.06,7.64,205,Good
1259,21.06,7.64,205,Good
1260,21.04,7.65,205,Good
1261,17.86,7.65,205,Good
1262,21.02,7.65,205,Good
1263,21.01,7.65,205,Good
1264,20.97,7.65,205,Good
1265,20.96,7.65,205,Good
1266,20.94,7.66,205,Good
1267,20.92,7.66,205,Good
1268,20.91,7.66,205,Good
1269,20.89,7.66,205,Good
1270,20.87,7.66,205,Good
1271,20.87,7.67,205,Good
1272,20.87,7.67,206,Good
1273,20.87,7.67,206,Good
1274,20.83,7.67,206,Good
1275,17.99,7.67,206,Good
1276,17.99,7.68,206,Good
1277,20.78,7.68,206,Good
1278,20.75,7.68,206,Good
1279,20.72,7.68,206,Good
1280,20.7,7.68,206,Good
1281,20.68,9.1,206,Good
1282,20.69,9.1,206,Good
1283,20.67,9.1,206,Good
1284,20.66,9.1,206,Good
1285,20.63,9.1,206,Good
1286,20.64,7.7,206,Good
1287,17.7,7.7,206,Good
1288,20.64,7.7,206,Good
1289,20.6,7.7,206,Good
1290,20.59,7.71,206,Good
1291,20.6,7.71,206,Good
1292,20.58,7.71,206,Good
1293,20.57,7.71,206,Good
1294,20.54,7.72,206,Good
1295,20.54,7.72,206,Good
1296,20.55,7.72,206,Good
1297,20.54,7.73,206,Good
1298,20.53,7.73,206,Good
1299,20.52,7.73,206,Good
1300,20.48,7.74,206,Good
1301,20.47,7.74,206,Good
1302,20.46,7.74,206,Good
1303,20.47,7.74,207,Good
1304,20.48,7.75,207,Good
1305,20.48,7.75,207,Good
1306,20.45,7.75,207,Good
1307,20.44,7.76,207,Good
1308,20.43,7.76,207,Good
1309,20.41,7.76,207,Good
1310,20.4,7.76,207,Good
1311,20.37,7.76,207,Good
1312,20.38,7.77,207,Good
1313,20.36,7.77,207,Good
1314,20.37,7.77,207,Good
1315,20.38,7.77,207,Good
1316,20.37,7.78,207,Good
1317,20.36,7.78,207,Good
1318,20.38,7.78,207,Good
1319,20.39,7.78,207,Good
1320,20.39,7.78,207,Good
1321,20.39,7.78,207,Good
1322,20.37,7.78,207,Good
1323,20.37,7.78,207,Good
1324,20.37,7.78,207,Good
1325,20.34,7.78,207,Good
1326,20.32,7.78,207,Good
1327,20.3,7.79,207,Good
1328,20.28,7.79,207,Good
1329,20.27,7.79,207,Good
1330,20.24,7.79,207,Good
1331,20.26,7.79,207,Good
1332,20.23,7.79,207,Good
1333,20.24,7.79,207,Good
1334,20.25,7.79,207,Good
1335,20.23,7.79,207,Good
1336,20.22,7.79,208,Good
1337,20.21,7.79,208,Good
1338,20.2,7.79,208,Good
1339,20.17,7.79,208,Good
1340,20.17,7.79,208,Good
1341,20.15,7.79,208,Good
1342,20.13,7.79,208,Good
1343,20.13,7.79,208,Good
1344,20.15,7.79,208,Good
1345,20.14,7.79,208,Good
1346,20.15,7.79,208,Good
1347,20.14,7.79,208,Good
1348,20.15,7.79,208,Good
1349,20.16,7.79,208,Good
1350,20.15,7.79,208,Good
1351,20.14,7.79,208,Good
1352,20.16,7.79,208,Good
1353,20.16,7.8,208,Good
1354,20.15,7.8,208,Good
1355,20.13,7.8,208,Good
1356,20.14,7.8,208,Good
1357,20.14,7.8,208,Good
1358,20.14,7.8,208,Good
1359,20.12,7.8,208,Good
1360,20.14,7.8,208,Good
1361,20.16,7.8,208,Good
1362,20.17,7.8,208,Good
1363,20.19,7.8,208,Good
1364,20.19,7.8,208,Good
1365,20.2,7.8,208,Good
1366,20.17,7.8,208,Good
1367,20.18,7.8,208,Good
1368,20.19,7.81,208,Good
1369,20.2,7.81,208,Good
1370,20.17,7.81,208,Good
1371,20.19,7.81,208,Good
1372,20.2,7.81,208,Good
1373,20.19,7.81,208,Good
1374,20.16,7.81,208,Good
1375,20.15,7.81,208,Good
1376,20.17,7.81,208,Good
1377,20.18,7.81,208,Good
1378,20.17,7.81,208,Good
1379,20.15,7.81,208,Good
1380,20.14,7.82,208,Good
1381,20.16,7.82,208,Good
1382,20.17,7.82,209,Good
1383,20.18,7.82,209,Good
1384,20.19,7.82,209,Good
1385,20.17,7.82,209,Good
1386,20.14,7.82,209,Good
1387,20.13,7.82,209,Good
1388,20.11,7.82,209,Good
1389,20.1,7.82,209,Good
1390,20.08,7.83,209,Good
1391,20.06,7.83,209,Good
1392,20.06,7.83,209,Good
1393,20.06,7.83,209,Good
1394,20.04,7.83,209,Good
1395,20.04,7.83,209,Good
1396,20.03,7.83,209,Good
1397,20,7.83,209,Good
1398,19.99,7.84,209,Good
1399,20,7.84,209,Good
1400,19.99,7.84,209,Good
1401,19.96,7.84,209,Good
1402,19.98,7.84,209,Good
1403,19.97,7.84,209,Good
1404,19.97,7.84,209,Good
1405,19.95,7.85,209,Good
1406,19.97,7.85,209,Good
1407,20,7.85,209,Good
1408,19.98,7.85,209,Good
1409,19.97,7.85,209,Good
1410,19.97,7.86,209,Good
1411,19.98,7.86,209,Good
1412,20.01,7.86,209,Good
1413,19.99,7.86,209,Good
1414,19.99,7.87,209,Good
1415,20,7.87,209,Good
1416,20,7.87,209,Good
1417,20.01,7.88,209,Good
1418,20.01,7.88,209,Good
1419,19.98,7.88,209,Good
1420,19.97,7.89,209,Good
1421,19.97,7.89,209,Good
1422,19.97,7.89,209,Good
1423,19.94,7.9,209,Good
1424,19.93,7.9,210,Good
1425,19.95,7.91,210,Good
1426,19.94,7.91,210,Good
1427,19.95,7.92,210,Good
1428,19.97,7.92,210,Good
1429,19.96,7.92,210,Good
1430,19.96,7.93,210,Good
1431,19.98,7.93,210,Good
1432,19.95,7.94,210,Good
1433,19.94,7.94,210,Good
1434,19.93,7.95,210,Good
1435,19.92,7.95,210,Good
1436,19.93,7.96,210,Good
1437,19.95,7.96,210,Good
1438,19.92,7.97,210,Good
1439,19.94,7.97,210,Good
1440,19.93,5.99,210,Good
1441,19.92,7.99,210,Good
1442,19.92,7.99,210,Good
1443,19.94,8,210,Good
1444,19.95,8,210,Good
1445,19.96,8.01,210,Good
1446,19.94,8.02,210,Good
1447,19.93,8.03,210,Good
1448,19.91,8.03,210,Good
1449,19.9,8.04,210,Good
1450,19.89,8.05,210,Good
1451,19.91,8.05,210,Good
1452,19.91,8.06,210,Good
1453,19.92,8.07,210,Good
1454,19.9,8.08,210,Good
1455,19.89,8.08,210,Good
1456,19.87,8.09,210,Good
1457,19.86,8.1,210,Good
1458,19.84,8.1,210,Good
1459,19.86,8.11,210,Good
1460,19.88,8.12,210,Good
1461,19.86,8.12,210,Good
1462,19.84,8.13,210,Good
1463,19.87,8.14,210,Good
1464,19.88,8.14,210,Good
1465,19.89,8.15,210,Good
1466,19.87,8.15,210,Good
1467,19.88,8.16,210,Good
1468,19.86,8.17,210,Good
1469,19.85,8.17,210,Good
1470,19.84,8.18,210,Good
1471,19.84,8.18,210,Good
1472,15.99,8.19,255,Bad
1473,19.81,8.19,255,Good
1474,19.81,8.2,255,Good
1475,19.8,8.2,255,Good
1476,19.79,8.21,255,Good
1477,19.79,8.21,255,Good
1478,19.79,8.22,255,Good
1479,19.8,8.22,255,Good
1480,15.99,8.23,255,Bad
1481,19.8,8.23,255,Good
1482,19.77,8.24,255,Good
1483,19.79,8.24,255,Good
1484,19.76,8.24,255,Good
1485,19.74,8.25,255,Good
1486,19.72,8.25,255,Good
1487,19.74,9.1,255,Bad
1488,19.75,9.1,255,Bad
1489,19.77,9.1,255,Bad
1490,19.78,9.25,255,Bad
1491,19.75,9.25,255,Bad
1492,19.76,9.25,255,Bad
1493,19.75,9.3,255,Bad
1494,19.75,9.3,255,Bad
1495,19.73,9.3,255,Bad
1496,19.72,9.4,255,Bad
1497,30.1,9.4,255,Bad
1498,19.72,9.4,255,Bad
1499,19.73,9.4,255,Bad
1500,19.73,8.3,255,Good
1501,30.1,8.3,255,Bad
1502,19.69,8.3,255,Good
1503,19.69,8.31,255,Good
1504,19.7,8.31,255,Good
1505,19.7,8.31,255,Good
1506,19.72,8.31,255,Good
1507,19.73,8.32,255,Good
1508,19.74,8.32,255,Good
1509,19.73,8.32,255,Good
1510,30.1,8.32,255,Bad
1511,19.69,8.33,255,Good
1512,19.69,8.33,255,Good
1513,30.1,8.33,255,Bad
1514,30.1,8.33,255,Bad
1515,30.1,8.34,255,Bad
1516,19.7,8.34,255,Good
1517,30.1,8.34,255,Bad
1518,19.73,8.34,255,Good
1519,19.7,8.34,255,Good
1520,19.66,9.73,255,Bad
1521,19.68,9.73,212,Good
1522,19.67,9.73,212,Good
1523,19.68,9.73,212,Good
1524,19.7,9.73,212,Good
1525,19.67,8.36,212,Good
1526,19.69,8.36,212,Good
1527,19.7,8.36,212,Good
1528,19.68,8.36,212,Good
1529,19.69,8.36,212,Good
1530,19.7,8.36,212,Good
1531,30.1,8.36,212,Good
1532,30.1,8.37,212,Good
1533,19.7,8.37,212,Good
1534,19.69,8.37,212,Good
1535,19.7,8.37,212,Good
1536,19.69,8.37,212,Good
1537,19.7,8.37,212,Good
1538,19.7,8.37,212,Good
1539,19.7,8.37,212,Good
1540,19.69,8.38,213,Good
1541,19.66,8.38,213,Good
1542,19.67,8.38,213,Good
1543,19.65,8.38,213,Good
1544,19.63,8.38,213,Good
1545,19.62,8.38,213,Good
1546,19.61,8.38,213,Good
1547,19.62,8.38,213,Good
1548,19.64,8.38,213,Good
1549,19.63,8.38,213,Good
1550,19.64,9,213,Good
1551,19.61,9,213,Good
1552,19.61,9,213,Good
1553,19.61,9,213,Good
1554,19.6,9,213,Good
1555,19.59,9,213,Good
1556,19.59,9,213,Good
1557,19.58,9,213,Good
1558,19.57,9,213,Good
1559,19.55,9,213,Good
1560,19.55,9,214,Good
1561,19.55,9,214,Good
1562,19.54,8.4,214,Good
1563,19.52,8.4,214,Good
1564,19.49,8.4,214,Good
1565,19.48,8.4,214,Good
1566,19.46,8.4,214,Good
1567,19.46,8.4,214,Good
1568,19.43,8.4,214,Good
1569,19.42,8.4,214,Good
1570,19.42,8.4,214,Good
1571,19.42,8.4,214,Good
1572,19.43,8.4,214,Good
1573,19.43,8.4,214,Good
1574,19.42,8.4,214,Good
1575,19.42,8.4,214,Good
1576,19.42,8.4,214,Good
1577,19.41,8.4,214,Good
1578,19.39,8.4,214,Good
1579,19.4,8.4,214,Good
1580,19.4,8.4,214,Good
1581,19.37,8.4,214,Good
1582,19.39,8.4,214,Good
1583,19.37,8.4,214,Good
1584,19.36,8.4,214,Good
1585,19.35,8.4,214,Good
1586,19.32,8.4,214,Good
1587,19.31,8.4,215,Good
1588,19.29,8.4,215,Good
1589,19.28,8.4,215,Good
1590,15.19,8.4,215,Good
1591,19.28,8.4,215,Good
1592,19.3,8.4,215,Good
1593,19.29,8.4,215,Good
1594,19.3,8.4,215,Good
1595,19.28,8.4,215,Good
1596,19.26,8.4,215,Good
1597,19.25,8.4,215,Good
1598,19.25,8.4,215,Good
1599,19.25,8.4,215,Good
1600,19.26,8.4,215,Good
1601,19.25,8.4,215,Good
1602,19.26,8.4,215,Good
1603,19.24,8.4,215,Good
1604,19.23,8.4,215,Good
1605,19.21,8.4,215,Good
1606,16.6,8.4,215,Good
1607,19.16,8.4,215,Good
1608,19.16,8.4,215,Good
1609,19.13,8.4,215,Good
1610,30.5,8.4,215,Good
1611,19.12,8.4,215,Good
1612,19.13,8.4,215,Good
1613,19.14,8.4,215,Good
1614,19.12,8.4,215,Good
1615,19.11,8.4,215,Good
1616,19.1,8.4,215,Good
1617,19.12,8.4,215,Good
1618,19.1,8.4,215,Good
1619,19.11,8.4,215,Good
1620,19.1,8.4,215,Good
1621,19.09,8.4,215,Good
1622,19.09,8.4,215,Good
1623,19.1,8.4,215,Good
1624,19.08,8.4,215,Good
1625,31.45,8.4,215,Good
1626,19.05,8.4,215,Good
1627,19.05,8.4,215,Good
1628,19.04,8.4,215,Good
1629,19.01,8.4,215,Good
1630,18.99,8.4,215,Good
1631,19.01,8.4,215,Good
1632,19.01,8.4,215,Good
1633,19,8.4,215,Good
1634,19,8.4,215,Good
1635,18.99,9,215,Good
1636,18.97,9,215,Good
1637,18.98,9,215,Good
1638,19.01,9,215,Good
1639,18.99,9,215,Good
1640,19,9,215,Good
1641,19.02,9,215,Good
1642,19.02,9,215,Good
1643,19.04,9,215,Good
1644,19.02,9,215,Good
1645,19.02,9,215,Good
1646,16,9,215,Good
1647,16,9,215,Good
1648,16,9,215,Good
1649,19.05,9,215,Good
1650,19.04,9,215,Good
1651,16,9,215,Good
1652,19,9,215,Good
1653,18.99,9,215,Good
1654,18.98,9,215,Good
1655,18.99,9,215,Good
1656,18.97,9,215,Good
1657,18.96,9,215,Good
1658,18.96,8.38,215,Good
1659,18.98,8.38,215,Good
1660,18.96,8.38,215,Good
1661,18.96,8.38,215,Good
1662,18.95,8.38,215,Good
1663,18.97,8.38,215,Good
1664,18.96,8.38,215,Good
1665,18.94,8.38,215,Good
1666,18.95,8.38,215,Good
1667,18.95,8.38,215,Good
1668,18.96,8.38,215,Good
1669,18.96,8.38,215,Good
1670,18.95,8.38,215,Good
1671,15,8.38,215,Good
1672,18.91,8.37,215,Good
1673,18.88,8.37,215,Good
1674,18.86,8.37,215,Good
1675,18.86,8.37,215,Good
1676,18.87,8.37,215,Good
1677,18.85,8.37,215,Good
1678,18.86,8.37,215,Good
1679,18.85,8.37,215,Good
1680,18.84,8.37,215,Good
1681,18.85,8.37,215,Good
1682,18.82,8.36,215,Good
1683,18.8,8.36,215,Good
1684,18.78,8.36,215,Good
1685,18.78,8.36,215,Good
1686,18.78,8.36,215,Good
1687,18.78,8.36,215,Good
1688,18.78,8.36,215,Good
1689,18.76,8.36,215,Good
1690,18.74,8.36,215,Good
1691,18.73,9.73,215,Good
1692,18.73,9.73,215,Good
1693,18.71,9.73,215,Good
1694,18.72,9.73,215,Good
1695,18.74,9.73,215,Good
1696,18.76,9.73,215,Good
1697,18.75,9.73,215,Good
1698,18.75,9.73,215,Good
1699,18.73,8.34,215,Good
1700,18.74,8.34,215,Good
1701,18.73,8.34,215,Good
1702,18.72,8.34,215,Good
1703,18.7,8.34,215,Good
1704,31.33,8.34,215,Good
1705,18.68,8.34,215,Good
1706,18.68,8.34,215,Good
1707,18.68,8.33,215,Good
1708,18.68,8.33,215,Good
1709,18.68,8.33,215,Good
1710,18.68,8.33,215,Good
1711,31.33,8.33,215,Good
1712,18.7,8.33,215,Good
1713,18.68,8.33,215,Good
1714,18.7,8.33,215,Good
1715,18.68,8.32,215,Good
1716,18.7,8.32,215,Good
1717,31.33,8.32,215,Good
1718,18.7,8.32,215,Good
1719,18.71,8.32,215,Good
1720,18.72,8.32,214,Good
1721,18.72,8.32,214,Good
1722,18.7,8.32,214,Good
1723,18.7,8.32,214,Good
1724,31.33,8.31,214,Good
1725,18.7,8.31,214,Good
1726,18.71,8.31,214,Good
1727,18.7,8.31,214,Good
1728,18.68,8.31,214,Good
1729,31.33,8.31,214,Good
1730,18.68,8.31,214,Good
1731,18.66,8.31,214,Good
1732,18.64,8.31,214,Good
1733,18.64,8.31,214,Good
1734,18.63,8.3,214,Good
1735,18.63,8.3,214,Good
1736,18.64,8.3,214,Good
1737,18.64,8.3,214,Good
1738,18.62,8.3,214,Good
1739,18.61,8.3,214,Good
1740,31,8.3,214,Good
1741,31,8.3,214,Good
1742,31,8.3,214,Good
1743,31.88,8.3,214,Good
1744,18.57,8.3,214,Good
1745,18.57,9.4,214,Good
1746,31,9.4,214,Bad
1747,18.57,9.4,214,Good
1748,18.55,9.4,214,Good
1749,18.54,9.4,214,Good
1750,18.54,9.4,214,Good
1751,18.54,9.4,214,Good
1752,18.55,9.4,214,Good
1753,18.54,9.4,214,Good
1754,18.56,9.4,214,Good
1755,18.57,9.4,214,Good
1756,18.55,9.4,214,Good
1757,18.53,9.3,214,Good
1758,18.55,9.3,214,Good
1759,18.55,9.3,214,Good
1760,18.53,9.3,214,Good
1761,18.54,9.3,215,Good
1762,18.54,9.3,215,Good
1763,18.56,9.3,215,Good
1764,18.57,9.3,215,Good
1765,31.88,9.3,215,Bad
1766,18.6,9.3,215,Good
1767,31,9.3,215,Bad
1768,31.88,9.3,215,Bad
1769,31.88,9.3,215,Bad
1770,31.88,9.3,215,Bad
1771,18.57,9.3,215,Good
1772,18.55,9.25,215,Good
1773,18.52,9.25,215,Good
1774,18.51,9.25,215,Good
1775,18.52,9.25,215,Good
1776,18.51,9.25,215,Good
1777,18.52,9.25,215,Good
1778,18.52,9.25,215,Good
1779,18.5,9.25,215,Good
1780,18.51,9.25,215,Good
1781,18.52,9.25,215,Good
1782,18.49,9.25,215,Good
1783,18.47,9.25,215,Good
1784,18.48,9.25,215,Good
1785,18.5,9.25,215,Good
1786,18.5,9.25,215,Good
1787,18.52,9.25,215,Good
1788,18.5,9.25,215,Good
1789,18.5,9.25,215,Good
1790,18.47,9.25,215,Good
1791,18.45,9.1,214,Good
1792,18.45,9.1,214,Good
1793,18.45,9.1,214,Good
1794,18.43,9.1,214,Good
1795,18.43,9.1,214,Good
1796,18.44,9.1,214,Good
1797,18.44,9.1,214,Good
1798,18.41,9.1,214,Good
1799,18.42,9.1,214,Good
1800,18.43,9.1,214,Good
1801,18.4,9.1,214,Good
1802,15.5,9.1,214,Bad
1803,18.39,9.1,214,Good
1804,18.39,9.1,214,Good
1805,18.4,9.1,214,Good
1806,18.39,9.1,214,Good
1807,15.5,9.1,214,Bad
